bunit,route,product,week,sales,trend,xmas_ny,pre_xmas_dip,pre_xmas_dip-1,bts,pre_xmas,jan_sales,feb_mar,tpr,reg_price,total_web,a_tvrs_direct,a_press,b_press,a_inserts_1,b_inserts,a_magazine,a_magazine_1,b_magazine,a_outdoor,a_radio,a_catalogue,a_catalogue_1,a_catalogue_2,a_catalogue_3,a_catalogue_4,pr_event,comp1,comp2,comp3,retail_sales
b,on ,one,12/23/2008,7.448916103,0.06621084,0,0,0,0,0,0.219902441,0,0.005255886,-0.09473333,0.79731996,2.459588842,4.688541651,0,4.131553004,0,2.066303628,2.996615857,0,0,0,0,0,0,0,0,0,2.339360633,4.107561533,5.58293515,9.913338869
b,on ,one,12/30/2008,7.411556288,0.07083845,0,0,0,0,0,0,0,0.002548647,-0.09473333,0.69885552,0,4.303030652,0,1.2028366,0,3.152097992,2.066303628,0,0,0,0,0,0,0,0,0,0,2.35674544,5.0591312,9.607168287
b,on ,one,01/06/2009,7.396948603,0.05699501,0,0,0,0,0,0,0,0.045042535,-0.09473333,0.74599335,0,4.169750786,3.252384846,2.952384917,-0.107787562,3.991175918,3.152097992,0,0,0,4.261252011,0,0,0,0,0,2.461902282,2.244161219,4.98299803,9.551160287
b,on ,one,01/13/2009,7.520776415,0.039319,0,0,0,0,0,0,0,0.060076831,-0.09473333,0.81953034,0,4.458507613,0,2.55757618,3.755374878,3.006909558,3.991175918,0,0,0,0,4.261252011,0,0,0,0,0,2.466470933,-0.092537762,9.348710041
b,on ,one,01/20/2009,7.639642288,0.01114926,0,0,0,0,0,0,0.103913735,0.062060629,-0.09473333,0.81900659,0,4.732089105,0,3.825906517,4.072541651,2.588438319,3.006909558,0,0,0,0,0,4.261252011,0,0,0,-0.919750504,5.1454776,4.266544731,8.900003609
b,on ,one,01/27/2009,7.34601021,0,0,0,0,0,0,0,0.04950296,0.069096268,-0.09473333,0.82152229,0,4.699266117,0,4.857577794,4.12791975,3.006909558,2.588438319,0,0,0,0,0,0,4.261252011,0,0,3.242197891,3.349110933,0,9.042158379
b,on ,one,02/03/2009,7.484930283,0,0,0,0,0,0,0,0.104901403,0.075081758,-0.09473333,0.81478428,0,4.615392435,0,0,2.271674597,4.075071418,3.006909558,0,0,0,4.261252011,0,0,0,4.261252011,0,5.313969972,3.294889634,-0.092537762,9.403519439
b,on ,one,02/10/2009,7.264030143,0,0,0,0,0,0,0,0,0,-0.09473333,0.70812609,0,4.893179331,0,0.588652463,0,3.70005644,4.075071418,0,0,0,0,4.261252011,0,0,0,0,3.711984513,2.231085679,-0.152210094,9.404672841
b,on ,one,02/17/2009,7.225481473,0,0,0,0,0,0,0,0,0,-0.129822184,0.71328075,0,4.433399252,0,4.602730527,0,1.958692308,3.70005644,0,0,0,0,0,4.261252011,0,0,0,3.795496332,3.041808774,0.65979829,9.473934649
b,on ,one,02/24/2009,7.349230825,0,0,0,0,0,0,0,0,0,-0.130081847,0.73095707,0,3.305008381,0,4.253187045,0,3.426265754,1.958692308,0,0,0,0,0,0,4.261252011,0,0,3.999887875,4.692219909,3.787276959,9.448569561
b,on ,one,03/03/2009,7.296413269,0,0,0,0,0,0,0,0,0.024520018,-0.150045047,0.70329181,0,3.697673773,0,4.588089302,0,2.962629365,3.426265754,0,0,0,4.261252011,0,0,0,4.261252011,0,4.218649342,1.895472749,0,9.134430778
b,on ,one,03/10/2009,7.33171497,0,0,0,0,0,0,0,0,0.046689408,-0.150045047,0.84270793,0,4.163052856,0,3.332724415,4.968514622,4.517912258,2.962629365,0,0,0,0,4.261252011,0,0,0,0,4.082758016,2.89558258,0,9.108307646
b,on ,one,03/17/2009,7.295735073,0,0,0,0,0,0,0,0,0.054990928,-0.150045047,0.77418578,0,4.132526441,0,4.442797973,4.659194811,2.954847826,4.517912258,0,0,0,0,0,4.261252011,0,0,0,0,3.469514486,-0.100496176,9.251482315
b,on ,one,03/24/2009,7.259116128,0,0,0,0,0,0,0,0,0.039366954,-0.150045047,0.65323025,0,3.520331446,0,3.609794346,2.715708762,3.227707376,2.954847826,0,0,0,0,0,0,4.261252011,0,0,0.390403593,4.382213408,4.166666484,9.334149658
b,on ,one,03/31/2009,6.927557906,0,0,0,0,0,0,0,0,0.01800134,-0.150045047,0.49905955,0,3.716841844,0,2.321290809,0,2.111588786,3.227707376,0,0,0,0,0,0,0,4.261252011,0,0,2.914120661,2.729058871,8.939974177
b,on ,one,04/07/2009,7.210818453,0,0,0,0,0,0,0,0,0.070579575,-0.150045047,0.57456993,0,3.972388522,0,3.262457195,1.400625974,4.335568739,2.111588786,0,0,0,4.220676469,0,0,0,0,0,0,2.394889492,0.161820809,8.919988071
b,on ,one,04/14/2009,7.40671073,0,0,0,0,0,0,0,0,0.111797474,-0.150045047,0.8175369,0,3.994245275,0,3.860728779,3.746186946,2.381363381,4.335568739,0,0,0,0,4.220676469,0,0,0,0,2.360101787,3.455760211,3.996395846,9.492582676
b,on ,one,04/21/2009,7.207118856,0,0,0,0,0,0,0,0,0.097485328,-0.150045047,0.66622882,0,3.732969463,0,4.54372235,3.271127565,3.925414742,2.381363381,0,0,0,0,0,4.220676469,0,0,0,1.482135728,4.215814546,4.15894083,9.811975152
b,on ,one,04/28/2009,6.935370446,0,0,0,0,0,0,0,0,0.009823999,-0.150045047,0.66762935,0,3.788766993,0,3.778654898,2.256644108,2.645355349,3.925414742,0,0,0,0,0,0,4.220676469,0,0,4.045470154,1.877974583,4.852513478,9.604677122
b,on ,one,05/05/2009,7.192934221,0.00935472,0,0,0,0,0,0,0,0.104863073,-0.150045047,0.63662197,0,4.688265977,0,3.847086672,0,3.315264685,2.645355349,0,0,0,4.220676469,0,0,0,4.220676469,0,3.721760095,2.786371996,4.573096344,9.72070589
b,on ,one,05/12/2009,7.202661197,0.0238582,0,0,0,0,0,0,0,0.048235311,-0.150045047,0.68794968,3.269568939,3.346071532,0,3.966262611,4.080640902,3.985854163,3.315264685,0,0,0,0,4.220676469,0,0,0,0,3.554649451,3.31194201,4.391305005,9.721605899
b,on ,one,05/19/2009,7.164720379,0.03287446,0,0,0,0,0,0,0,0,-0.150045047,0.61986045,4.30676415,3.695742445,4.715200142,3.613808221,1.251589092,3.815925557,3.985854163,0,0,0,0,0,4.220676469,0,0,0,3.736162972,2.352071513,4.438151962,9.59274154
b,on ,one,05/26/2009,7.185387016,0.03151509,0,0,0,0,0,0,0,0.002018419,-0.150045047,0.60729067,4.234106505,3.471941909,4.683750402,3.574355973,0,3.316400933,3.815925557,0,0,0,0,0,0,4.220676469,0,0,2.633920408,4.776745976,4.277604508,9.608176453
b,on ,one,06/02/2009,7.077498054,0.00744349,0,0,0,0,0,0,0,0,-0.150045047,0.62463641,4.051784948,3.210229113,4.12126964,4.126280335,1.65387732,3.315264685,3.316400933,0,0,0,4.193838439,0,0,0,4.220676469,0,0,1.206361257,0,9.410092464
b,on ,one,06/09/2009,7.031741259,0,0,0,0,0,0,0,0,0,-0.14576442,0.49147478,4.112511866,3.595628685,0,3.946974552,3.475033228,3.985854163,3.315264685,0,0,0,0,4.193838439,0,0,0,0,0,2.549390703,0,9.349580439
b,on ,one,06/16/2009,7.033506484,0,0,0,0,0,0,0,0,0,-0.171529633,0.51742448,3.793239469,3.24206782,0,4.465988513,2.946680845,3.056089662,3.985854163,0,0,0,0,0,4.193838439,0,0,0,0,2.825250916,0,9.35279434
b,on ,one,06/23/2009,7.022868086,0,0,0,0,0,0,0,0,0.020429391,-0.204722948,0.72134524,0,3.923166122,0,3.931834554,0,3.185296396,3.056089662,0,0,0,0,0,0,4.193838439,0,0,3.623731445,4.350093149,4.095174962,9.498672233
b,on ,one,06/30/2009,7.229113878,0,0,0,0,0,0,0,0,0.118333752,-0.204722948,0.51197496,4.510859507,3.312872173,0,3.426696351,0,4.488672423,3.185296396,0,0,0,0,0,0,0,4.193838439,0,3.768606551,1.906110865,0.687290456,9.438033558
b,on ,one,07/07/2009,7.14440718,0,0,0,0,0,0,0,0,0.041570445,-0.204722948,0.68497602,4.293195421,3.349733834,0,3.89002926,0,4.131797756,4.488672423,0,0,0,4.536721515,0,0,0,0,0,4.010728032,2.228571967,0.191632052,9.448254302
b,on ,one,07/14/2009,7.157735484,0,0,0,0,0,0,0,0,0,-0.204722948,0.71107467,4.085976313,3.670295576,0,4.4033345,0,3.312773768,4.131797756,0,0,0,0,4.536721515,0,0,0,0,4.010728032,1.973934325,0.816163265,9.688250165
b,on ,one,07/21/2009,7.175489714,0,0,0,0,0.146789167,0,0,0,0.053918024,-0.240274869,0.68441659,4.347693956,2.984450873,0,3.631184476,0,3.662220599,3.312773768,0,0,0,0,0,4.536721515,0,0,0,2.810912359,3.172402039,0.272697994,9.846070282
b,on ,one,07/28/2009,7.325148958,0,0,0,0,0.151588382,0,0,0,0.033695256,-0.240274869,0.8818614,4.355425953,3.42186709,0,2.954937152,1.589020902,4.11587399,3.662220599,0,0,0,0,0,0,4.536721515,0,0,3.344827533,4.141384446,3.993817655,9.784704017
b,on ,one,08/04/2009,7.142827401,0,0,0,0,0.174866965,0,0,0,0.012498238,-0.240274869,1.00701488,4.272490748,3.22136735,1.775067096,4.627973793,3.435785023,3.483452075,4.11587399,0,0,0,4.270738924,0,0,0,4.536721515,0,0,3.116778765,0.830074411,9.754291246
b,on ,one,08/11/2009,7.056175284,0,0,0,0,0,0,0,0,0,-0.240274869,0.87671047,4.14472077,3.630601315,2.208646099,4.483785042,2.050569818,4.641988157,3.483452075,0,0,0,0,4.270738924,0,0,0,0,2.358002687,3.632190511,-0.019083314,9.724958794
b,on ,one,08/18/2009,7.182352112,0,0,0,0,0,0,0,0,0.100193946,-0.240274869,0.72573079,3.701301974,4.073689766,2.157499751,4.842967298,2.561055592,4.604249499,4.641988157,0,0,0,0,0,4.270738924,0,0,0,0,2.925867189,-1.842500103,9.726392315
b,on ,one,08/25/2009,7.242082359,0,0,0,0,0,0,0,0,0.093745297,-0.240274869,0.69456678,4.160444364,3.773687714,0,4.480241098,3.465921874,4.925495166,4.604249499,0,0,0,0,0,0,4.270738924,0,0,3.630074355,4.854876791,3.890886594,9.555630757
b,on ,one,09/01/2009,7.261225092,0,0,0,0,0,0,0,0,0.092503873,-0.240274869,0.72181462,4.228292535,3.279575223,0,5.224165676,2.976025757,3.349311473,4.925495166,0,0,0,4.270738924,0,0,0,4.270738924,0,0,2.100598181,-0.114110247,9.609384912
b,on ,one,09/08/2009,7.134890852,0,0,0,0,0,0,0,0,0.088812317,-0.240274869,0.72748725,3.784189634,3.319431912,1.841430873,4.143959889,3.631738488,4.783220843,3.349311473,0,0,0,0,4.270738924,0,0,0,0,5.748142327,2.874997544,0,9.591239526
b,on ,one,09/15/2009,7.213768308,0,0,0,0,0,0,0,0,0.103015671,-0.240274869,0.77427016,4.232656178,3.339801156,2.759735125,5.022781243,1.522372283,4.004693912,4.783220843,0,0,0,0,0,4.270738924,0,0,0,6.438603975,2.218068152,0.651719769,9.438511265
b,on ,one,09/22/2009,7.035268599,0,0,0,0,0,0,0,0,0.035787795,-0.240274869,0.74990261,3.713572067,3.330494092,3.629054727,4.551591309,0,0,4.004693912,0,0,0,4.464628713,0,0,4.270738924,0,0,5.829627679,4.219581481,4.2787608,9.39199504
b,on ,one,09/29/2009,6.775366091,0,0,0,0,0,0,0,0,0.017008369,-0.240274869,0.65894749,4.21508618,3.478563967,0,4.397528842,0,4.164213452,0,0,0,0,0,4.464628713,0,0,4.270738924,0,3.85234969,1.932964739,0,9.576718091
b,on ,one,10/06/2009,6.936342736,0,0,0,0,0,0.196515598,0,0,0.005094262,-0.240274869,0.64758772,4.139955073,3.441383043,0,4.352984931,0,4.863380233,4.164213452,0,0,0,0,0,4.464628713,0,0,0,0,0.890989682,5.393035613,9.176059438
b,on ,one,10/13/2009,6.799055862,0,0,0,0,0,0.158524693,0,0,0.051462385,-0.240274869,0.71336768,4.084294226,3.765974539,0,4.353411095,0,3.501053205,4.863380233,0,0,0,0,0,0,4.464628713,0,0,0,2.059501658,4.953445057,8.898775359
b,on ,one,10/20/2009,6.613384218,0,0,0,0,0,0.256575747,0,0,0,-0.18603725,0.7347985,4.087655574,3.731642866,0,4.455076849,0,4.179186721,3.501053205,0,0,0,4.302924707,0,0,0,4.464628713,0,0,2.196723622,4.815479413,8.804024902
b,on ,one,10/27/2009,6.833031733,0,0,0,0,0,0.379035348,0,0,0,-0.134471416,0.74534544,4.463606622,3.857290103,0,4.144192683,0,4.310283637,4.179186721,0,0,0,0,4.302924707,0,0,0,0,3.365553664,4.235729193,4.161274331,8.80747189
b,on ,one,11/03/2009,6.733401892,0,0,0,0,0,0.281848871,0,0,0.034188962,-0.134471416,0.66573984,4.615120517,3.440568939,0,4.597916365,0,4.916464107,4.310283637,0,0,0,0,0,4.302924707,0,0,0,2.359328947,-0.289483034,0,8.80282316
b,on ,one,11/10/2009,6.475432717,0,0,0,0,0,0,0,0,0.081827507,-0.134471416,0.56339878,4.070734697,4.100544064,0,4.38623224,0,2.966282732,4.916464107,0,0,0,0,0,0,4.302924707,0,0,3.968766859,0.666137567,0,8.847359875
b,on ,one,11/17/2009,5.308267697,0,0,0.465966956,0,0,0,0,0,0,-0.103489816,0.16239207,0,2.214499587,0,4.160093791,0,4.27539608,2.966282732,0,0,0,4.367463228,0,0,0,4.302924707,0,2.488363276,1.707602143,-0.366493337,8.847216104
b,on ,one,11/24/2009,5.641907071,0,0.437411258,0,0.465966956,0,0,0,0,0.040776582,-0.103489816,0.19022164,0,0,0,2.216712168,0,2.920816336,4.27539608,0,0,0,0,4.367463228,0,0,0,0,3.702054743,4.241125689,4.184179169,8.87961161
b,on ,one,12/01/2009,6.805722553,0,0.392097085,0,0,0,0,0,0,0.087124738,-0.103489816,0.55132457,0,1.011156211,0,4.481647073,0,3.511140887,2.920816336,0,0,0,0,0,4.367463228,0,0,0,0,0,-0.416647703,8.888204871
b,on ,one,12/08/2009,6.786716951,0.04491799,0,0,0,0,0,0,0,0.112479192,-0.103489816,0.5885748,0,0,0,3.849240821,0,4.914300655,3.511140887,0,0,0,0,0,0,4.367463228,0,0,0,2.514163995,0,8.811950178
b,on ,one,12/15/2009,6.840546529,0.07475081,0,0,0,0,0,0.161547253,0,0,-0.103489816,0.54592832,0,0,0,4.515783677,0,3.57850044,4.914300655,0,0,0,0,0,0,0,4.367463228,0,0,2.517168848,0,8.809116258
b,on ,one,12/22/2009,6.80461452,0.0713358,0,0,0,0,0,0.219902441,0,0,-0.130466564,0.4730577,0,0,0,4.324139998,0,3.420686236,3.57850044,0,0,0,5.16383216,0,0,0,0,0,0,4.008387866,4.504385093,8.785998208
b,on ,one,12/29/2009,6.633318433,0.04270699,0,0,0,0,0,0,0,0.038128065,-0.19243224,0.42655907,0,3.276820971,0,3.916109423,0,4.159794496,3.420686236,0,0,0,0,5.16383216,0,0,0,0,0,2.113687712,-0.416647703,8.776321456
b,on ,one,01/05/2010,6.687108608,0.02156279,0,0,0,0,0,0,0,0.086428874,-0.19243224,0.41339499,0,2.596806609,0,4.175011283,0,3.99064124,4.159794496,0,0,0,0,0,5.16383216,0,0,0,0,0,4.798892754,8.644178203
b,on ,one,01/12/2010,6.461468176,0.00602071,0,0,0,0,0,0,0,0.05192758,-0.19243224,0.39207938,0,2.887210775,0,3.326177208,0,3.396736156,3.99064124,0,0,0,0,0,0,5.16383216,0,0,0,0,4.349000968,9.099185323
b,on ,one,01/19/2010,6.745236349,0.0186788,0,0,0,0,0,0,0.103913735,0,-0.19243224,0.44811889,0,3.697243022,0,2.950590964,0,3.918758828,3.396736156,0,0,0,4.789777025,0,0,0,5.16383216,0,2.136295838,2.469472496,5.301414011,9.199582715
b,on ,one,01/26/2010,6.678342115,0.02488295,0,0,0,0,0,0,0.04950296,0,-0.211350863,0.40892826,0,3.493085849,0,3.404343961,0,4.214771144,3.918758828,0,0,0,0,4.789777025,0,0,0,0,3.887725936,0,4.689026897,8.576593535
b,on ,one,02/02/2010,6.717804695,0.03374602,0,0,0,0,0,0,0.104901403,0,-0.215260622,0.56181698,4.119037175,2.696404735,0,3.454715181,0,4.127215341,4.214771144,0,0,0,0,0,4.789777025,0,0,0,0,0,4.461005313,8.567696174
b,on ,one,02/09/2010,6.870053412,0.05705565,0,0,0,0,0,0,0,0,-0.235661481,0.49147478,0,3.429065064,0,3.406992,0,3.489958956,4.127215341,0,0,0,3.693267973,0,0,4.789777025,0,0,2.936369122,0.587443171,1.14918892,0
b,on ,one,02/16/2010,6.9902565,0.06109517,0,0,0,0,0,0,0,0.058457553,-0.240106565,0.49345202,4.58394655,2.934508069,0,3.357101807,0,3.304315667,3.489958956,0,0,0,0,3.693267973,0,0,4.789777025,0,4.0050777,-0.388347299,-0.164584071,0
b,on ,one,02/23/2010,7.031741259,0.04822966,0,0,0,0,0,0,0,0.051983603,-0.240106565,0.39984199,3.394508394,2.628801726,0,3.563869683,0,4.422993941,3.304315667,0,0,0,0,0,3.693267973,0,0,0,3.951251872,3.686345016,3.8732225,0
b,on ,one,03/02/2010,6.701960366,0,0,0,0,0,0,0,0,0,-0.240106565,0.30651151,4.493120682,2.48606425,0,0.701752438,0,3.006716306,4.422993941,0,0,0,0,0,0,3.693267973,0,0,5.325429464,-0.341922232,0,0
b,on ,one,03/09/2010,6.476972363,0,0,0,0,0,0,0,0,0.03461229,-0.284089344,0.48109276,3.737669618,3.192111343,0,2.545794272,0,4.312943427,3.006716306,0,0,0,0,0,0,0,3.693267973,0,0,3.027948751,0,0
b,on ,one,03/16/2010,6.751101469,0,0,0,0,0,0,0,0,0,-0.284089344,0.48171393,0,2.518712314,0,3.455037301,0,1.699555344,4.312943427,0,0,0,2.939496171,0,0,0,0,0,0,-0.341922232,1.553185038,0
b,on ,one,03/23/2010,6.687108608,0,0,0,0,0,0,0,0,0.034344055,-0.284089344,0.34273199,0,3.613426812,0,3.240475651,0,2.695546845,1.699555344,0,0,0,0,2.939496171,0,0,0,0,0,3.003669691,4.178071774,0
b,on ,one,03/30/2010,6.378426184,0,0,0,0,0,0,0,0,0.084494178,-0.284089344,0.37498626,4.229749199,3.510703574,0,-0.537513973,0,3.863456768,2.695546845,0,0,0,0,0,2.939496171,0,0,0,4.358364155,0,3.243340306,0
b,on ,one,04/06/2010,6.751101469,0.01057369,0,0,0,0,0,0,0,0.051340013,-0.284089344,0.39972116,4.40060302,3.681883745,0,3.933586723,0,4.138537645,3.863456768,0,0,0,0,0,0,2.939496171,0,0,4.652704543,0,3.808325645,0
b,on ,one,04/13/2010,6.937314081,0.01059304,0,0,0,0,0,0,0,0.125839795,-0.284089344,0.42110355,4.112511866,3.766294902,0,2.726214172,0,3.726870075,4.138537645,0,0,0,2.939496171,0,0,0,2.939496171,0,2.511679276,3.466931276,3.248814673,0
b,on ,one,04/20/2010,6.429719478,0,0,0,0,0,0,0,0,0.024696095,-0.284089344,0.42372444,4.207673248,3.413042778,0,3.687623568,4.006607467,2.242234156,3.726870075,0,0,0,0,2.939496171,0,0,0,0,0,2.658311361,0,0
b,on ,one,04/27/2010,6.745236349,0.00567887,0,0,0,0,0,0,0,0.059617053,-0.284089344,0.35396776,3.826465117,3.014673386,0,2.734736087,4.134345379,3.80429836,2.242234156,2.582364537,0,0,0,0,2.939496171,0,0,0,0.900912711,3.290138907,4.377245653,0
b,on ,one,05/04/2010,6.752270376,0.00599057,0,0,0,0,0,0,0,0.066216323,-0.284089344,0.51003405,3.594568775,3.437114542,0,1.512871022,2.787004039,3.320084364,3.80429836,2.765834859,0,0,0,0,0,2.939496171,0,0,0,2.580418892,0,0
b,on ,one,05/11/2010,6.735780014,0.01227322,0,0,0,0,0,0,0,0.044405201,-0.284089344,0.40259443,3.758871826,3.385290693,0,3.673917431,3.672018583,3.844655132,3.320084364,2.547273217,0,0,2.939496171,0,0,0,2.939496171,0,0,3.033522654,0,0
b,on ,one,05/18/2010,6.852242569,0.01624262,0,0,0,0,0,0,0,0.099998854,-0.284089344,0.5869071,3.860729711,2.251661708,0,4.228950728,0.558241375,3.816567716,3.844655132,0,0,0,0,2.939496171,0,0,0,0,0,3.284954533,0,0
b,on ,one,05/25/2010,6.728628613,0.01449419,0,0,0,0,0,0,0,0.034726668,-0.284089344,0.52511051,4.182050143,0,0,1.667209751,0,3.488196812,3.816567716,2.582364537,0,0,0,0,2.939496171,0,0,0,4.545943476,4.624833057,4.495951383,0
b,on ,one,06/01/2010,6.767343125,0.00296242,0,0,0,0,0,0,0,0.065481874,-0.284089344,0.59547098,3.761200116,3.141883963,0,1.655177704,0,3.866156122,3.488196812,3.608282531,3.688407869,0,0,0,0,2.939496171,0,0,4.488893035,3.202815688,-1.140619242,0
b,on ,one,06/08/2010,6.575075841,0,0,0,0,0,0,0,0,0,-0.284089344,0.46147044,3.718438256,0,0,2.208578587,0,3.3120339,3.866156122,0,3.688407869,0,0,0,0,0,2.939496171,0,3.91174877,3.67304961,0,0
b,on ,one,06/15/2010,6.598509029,0,0,0,0,0,0,0,0,0.01546117,-0.296991684,0.50921195,3.867025639,2.891586038,0,3.812154539,0,3.62370218,3.3120339,2.547273217,0,0,3.162639722,0,0,0,0,0,4.229906946,2.425982056,0,0
b,on ,one,06/22/2010,6.629363253,0.00132773,0,0,0,0,0,0,0,0.002101754,-0.296991684,0.49699917,4.014579594,0,0,2.768793125,0,1.031032753,3.62370218,2.259591145,0,0,0,3.162639722,0,0,0,0,4.113806769,4.574164971,3.94948602,0
b,on ,one,06/29/2010,6.558197803,0,0,0,0,0,0,0,0,0.017324178,-0.296991684,0.36440999,4.49980967,0,0,0,0,3.713349985,1.031032753,2.815938405,0,0,0,0,3.162639722,0,0,0,0,-0.59273828,0,0
b,on ,one,07/06/2010,6.563855527,0,0,0,0,0,0,0,0,0,-0.296991684,0.42261048,4.359269648,3.594049456,0,3.545163631,0,4.117212244,3.713349985,0,0,0,0,0,0,3.162639722,0,0,0,0,0,0
b,on ,one,07/13/2010,6.705639095,0.00175983,0,0,0,0,0,0,0,0,-0.297983142,0.24654676,4.232656178,2.857378703,0,3.598175543,0,3.559030359,4.117212244,2.459755385,0,0,0,0,0,0,3.162639722,0,3.887007046,1.711383108,0,0
b,on ,one,07/20/2010,6.624065228,0,0,0,0,0.146789167,0,0,0,0,-0.303746804,0.4788851,4.254193263,3.550581947,0,4.001105933,0,3.671932809,3.559030359,2.632468083,3.517984994,0,3.162639722,0,0,0,0,0,4.423789716,0.181879652,0,0
b,on ,one,07/27/2010,6.504288174,0,0,0,0,0.151588382,0,0,0,0,-0.312334974,0.45238566,4.321480135,2.530564198,0,3.515465304,3.248621945,3.197849129,3.671932809,4.060962799,3.517984994,0,0,3.162639722,0,0,0,0,3.854060596,5.077361312,4.078720791,0
b,on ,one,08/03/2010,6.896694332,0,0,0,0,0.174866965,0,0,0,0.044341243,-0.312334974,0.45859969,4.25561271,3.759908642,0,2.496387526,3.546167577,2.89022298,3.197849129,0,0,0,0,0,3.162639722,0,0,0,2.227153572,4.343586653,0,0
b,on ,one,08/10/2010,6.786716951,0.00030191,0,0,0,0,0,0,0,0,-0.312334974,0.36851486,4.212127598,0,0,4.637964146,3.589453052,4.108489599,2.89022298,0,0,0,0,0,0,3.162639722,0,0,4.03231085,4.227801565,0,0
b,on ,one,08/17/2010,6.811244379,0.00469587,0,0,0,0,0,0,0,0,-0.312334974,0.31979677,3.985273467,2.883888119,0,4.018360402,3.067401725,4.182413364,4.108489599,3.242982999,4.009346114,0,2.798030651,0,0,0,3.162639722,0,4.598808848,3.569143187,0,0
b,on ,one,08/24/2010,6.661854741,0,0,0,0,0,0,0,0,0.042556493,-0.312334974,0.23229145,4.11414719,3.308319361,0,4.71380686,3.643309352,4.127876554,4.182413364,2.309694691,4.009346114,0,0,2.798030651,0,0,0,0,4.746838527,5.724091011,4.083817551,0
b,on ,one,08/31/2010,6.760414691,0,0,0,0,0,0,0,0,0,-0.312334974,0.41227877,4.009149716,-2.200798287,0,4.571746887,4.724235312,3.593296465,4.127876554,1.892735203,0,0,0,0,2.798030651,0,0,0,4.339621771,4.70214591,0,0
b,on ,one,09/07/2010,6.678342115,0.00507838,0,0,0,0,0,0,0,0.003768054,-0.312334974,0.4997995,4.062165664,0,0,3.913014578,3.657745834,4.7070987,3.593296465,0,0,0,0,0,0,2.798030651,0,0,3.066351148,4.834089487,0.569647193,0
b,on ,one,09/14/2010,6.814542897,0.02310273,0,0,0,0,0,0,0,0.035465379,-0.312334974,0.65881344,3.869115504,0,4.746307479,3.896673676,3.148171119,3.435223994,4.7070987,2.459755385,0,0,0,0,0,0,2.798030651,0,2.147415453,3.676838207,0,0
b,on ,one,09/21/2010,7.210079628,0.05511767,0,0,0,0,0,0,0,0.080717223,-0.312334974,0.72121656,3.94931879,0,3.265119062,2.043927073,0,3.849336349,3.435223994,2.632468083,0,0,0,0,0,0,0,0,3.934156663,5.009397088,4.432724362,0
b,on ,one,09/28/2010,6.9902565,0.05055306,0,0,0,0,0,0,0,0,-0.312334974,0.56827121,3.94931879,3.109273685,3.821253274,3.957089129,3.659693044,3.306973477,3.849336349,4.077617591,0,0,0,0,0,0,0,0,4.284723349,1.3683395,-0.207428643,0
b,on ,one,10/05/2010,6.877296071,0.02929427,0,0,0,0,0.196515598,0,0,0,-0.283084399,0.66876683,4.072439727,3.582200187,4.245266094,3.263534693,4.074546321,4.472210731,3.306973477,3.982307411,0,0,0,0,0,0,0,0,2.052091621,2.222912079,-0.148979073,0
b,on ,one,10/12/2010,6.874198495,0.01528769,0,0,0,0,0.158524693,0,0,0,-0.304206693,0.58097098,4.100989105,2.943142202,4.181079804,4.045377775,4.550563605,3.988283215,4.472210731,3.249587456,4.58134532,0,0,0,0,0,0,0,3.565089417,3.632658895,4.453781761,0
b,on ,one,10/19/2010,6.8134446,0,0,0,0,0,0.256575747,0,0,0,-0.304206693,0.70546366,4.149463861,3.605714733,4.309159636,4.187668634,3.102290942,4.907495607,3.988283215,3.2971284,4.58134532,3.848235073,2.96054958,0,0,0,0,0,3.617410826,3.25283278,4.453678281,0
b,on ,one,10/26/2010,6.782192056,0.00023914,0,0,0,0,0.379035348,0,0,0,-0.311535852,0,4.147885329,3.368692356,4.776894019,4.07442342,4.319982512,4.446933557,4.907495607,4.675454592,2.649134016,3.848235073,0,2.96054958,0,0,0,0,3.014429895,5.409400992,5.036462151,0
b,on ,one,11/02/2010,6.862757913,0.00168952,0,0,0,0,0.281848871,0,0,0,-0.311535852,0.40061759,3.88567903,3.172041989,2.545372871,3.921859356,3.142091327,4.904285393,4.446933557,0,0,3.848235073,0,0,2.96054958,0,0,0,4.445485248,4.465284978,0,0
b,on ,one,11/09/2010,6.675823222,0,0,0,0,0,0,0,0,0,-0.270652028,0.56711083,3.943521672,3.307757324,2.545372871,4.665906779,2.899377857,4.756252549,4.904285393,5.036967813,0,0,0,0,0,2.96054958,0,0,4.718687651,4.969184388,0,0
b,on ,one,11/16/2010,5.84932478,0,0,0.465966956,0,0,0,0,0,0,-0.270652028,0.20036935,0,0,1.905182418,3.864332893,0,4.206029148,4.756252549,3.2971284,0,0,2.70565733,0,0,0,2.96054958,0,3.852771489,2.949158317,0,0
b,on ,one,11/23/2010,6.21860012,0,0.437411258,0,0.465966956,0,0,0,0,0,-0.270652028,0.21850238,4.619073091,1.591544528,0,2.874594072,0,4.0222914,4.206029148,0,0,0,0,2.70565733,0,0,0,0,0,3.855257227,3.751637187,0
b,on ,one,11/30/2010,6.763884909,0,0.392097085,0,0,0,0,0,0,0,-0.270652028,0.58427475,2.48490665,3.310363389,0,2.813666237,3.459201063,4.443238891,4.0222914,0,0,0,0,0,2.70565733,0,0,0,0,4.11103292,0,0
